Customer ID,Gender,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Population,Satisfaction Score,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Offer_0,Offer_1,Offer_2,Offer_3,Offer_4,Offer_5,Internet Type_0,Internet Type_1,Internet Type_2,Internet Type_3,Contract_0,Contract_1,Contract_2,Payment Method_0,Payment Method_1,Payment Method_2
0002-ORFBO,1.0,0.0,0.0,1.0,0.0,-0.48493511581301046,-0.771690246336249,-1.8742201113935881,1.0,-0.2715918448484234,-0.14586876421004585,1.0,-1.8654110922634726e-15,1.0,1.0,0.3770017827082788,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5153150000790121,-0.030610855833177512,-0.16169824792778656,-0.2614531442151687,2.8703459278061322e-15,-0.22238116598966945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0003-MKNFE,1.0,0.0,0.0,1.0,1.0,1.665215470735546,-0.771690246336249,-1.8742201113935881,1.0,-0.2715918448484234,-0.14586876421004585,1.0,-1.8654110922634726e-15,1.0,1.0,0.3770017827082788,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5153150000790121,-0.030610855833177512,-0.16169824792778656,-0.2614531442151687,2.8703459278061322e-15,-0.22238116598966945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0011-IGKFF,1.0,0.0,0.0,0.0,0.0,-0.48493511581301046,-0.6483998577835772,-2.4919597053189424e-15,0.0,-0.6242133405586695,-0.14586876421004585,1.0,1.5243693849234292,0.0,0.0,-1.020142179476183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.4950322950010824,-0.7576629608899381,-0.16169824792778656,-0.2614531442151687,0.7083936755535489,-0.39829995465165285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0013-EXCHZ,1.0,0.0,0.0,0.0,0.0,-0.48493511581301046,-0.920569206097966,0.6252034941320354,1.0,-0.2715918448484234,1.5991325773568226,1.0,-0.2936735228132317,1.0,1.0,0.48049392805527597,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.8570407011498408,1.7934270080029604,-0.16169824792778656,-0.2614531442151687,0.672734121673577,1.6263774686629298,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0013-MHZWF,0.0,0.0,0.0,1.0,0.0,-0.48493511581301046,0.07088111139683503,0.6252034941320354,0.0,-0.6242133405586695,1.2252037184496363,1.0,0.07452939099191877,0.0,0.0,-1.020142179476183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.515035750673521,-0.513132048878746,-0.16169824792778656,-0.2614531442151687,0.8915967375977212,-0.14931662294588005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0013-SMEOE,0.0,0.0,0.0,1.0,0.0,-0.48493511581301046,-0.8017413884054987,0.6252034941320354,0.0,-0.6242133405586695,0.31115539667651493,1.0,0.9244808586882999,0.0,1.0,0.06652534666728731,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.09145648865162993,0.16241535868939366,-0.16169824792778656,-0.2614531442151687,0.8787804582868477,0.38584029615557297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0014-BMAQU,1.0,0.0,1.0,1.0,0.0,-0.48493511581301046,0.2875531689071909,-2.4919597053189424e-15,1.0,-0.2715918448484234,-0.8106311800450433,1.0,-1.4061582623849433,0.0,1.0,-0.7614118161086899,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8136998805262236,-0.49286717866583196,-0.16169824792778656,-0.2614531442151687,-0.8766530556918604,-0.6534350845734201,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0017-DINOC,0.0,1.0,0.0,1.0,0.0,-0.48493511581301046,-1.034981927088316,-0.20793770770983921,1.0,-0.2715918448484234,-0.6028929250966066,1.0,1.3386270950716332,0.0,1.0,1.1014468001372588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3386178083058032,-0.3737168367356346,-0.16169824792778656,-0.2614531442151687,0.03721017760907044,-0.28948847602843614,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0017-IUDMW,1.0,0.0,0.0,0.0,0.0,-0.48493511581301046,-0.31835951076079155,-0.20793770770983921,0.0,-0.6242133405586695,-1.3092029919212915,1.0,0.8785375361101173,0.0,0.0,-1.020142179476183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.4633601568530543,-1.0021938729011304,-0.16169824792778656,-0.2614531442151687,-0.8560099491470484,-1.0536840239364231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0019-EFAEP,0.0,0.0,1.0,1.0,0.0,-0.48493511581301046,1.0891543282109506,-0.20793770770983921,1.0,0.43365114657206866,0.10341714172807821,1.0,-0.16109422051619005,1.0,1.0,-0.08871287135320842,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9970648908569121,0.4809330014451092,-0.16169824792778656,-0.2614531442151687,-0.039519179390923434,0.36974444688428243,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0019-GFNTW,1.0,0.0,0.0,1.0,0.0,-0.48493511581301046,-0.9104572104253749,-1.8742201113935881,1.0,0.43365114657206866,-0.8937264820244181,1.0,-0.747856083157553,1.0,1.0,0.3770017827082788,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5286506371939714,-0.6136803928782706,-0.16169824792778656,-0.2614531442151687,-0.7475404632720961,-0.7118258731606568,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
